Module	SubArea	Screen	RelativePath	Category	Complexity	Score	LegacyBucket	AspxLoc	VbLoc	Controls	Grids	Inputs	Buttons	ProcCount	Writes	ClientAssets	MigratedTo	Procs
RetailBanking	SMS	sms_registeredAccountDetails.aspx	RetailBanking/SMS/sms_registeredAccountDetails.aspx	Search / List / Inquiry	Simple	2.4	Medium	83	144	16	1	0	2	0				
RetailBanking	TDS	d_TDSCalculation.aspx	RetailBanking/TDS/d_TDSCalculation.aspx	CRUD master	Medium	10.86	Medium	261	621	48	3	1	6	4	yes			pr_d_gettdscalculationcategorycode;pr_d_gettdscategorywisesetting;pr_d_gettdsfinancialyear;pr_d_tdscalculation
RetailBanking	TDS	x_ManualTDSDeduction.aspx	RetailBanking/TDS/x_ManualTDSDeduction.aspx	CRUD master	Complex	19.05	Medium	386	1306	66	3	4	12	8	yes	yes		pr_x_getrecordsformanualtdsdeduction;pr_x_getunpassrecorddetails;pr_x_isexistimportbatchfile;pr_x_manaultdsposting;pr_x_manualtdsdeductionsaveanddelete;pr_x_savemanualtdsdedbatch;pr_x_sb_getmanualtdsdeduction;pr_x_validatebulkmanualtds
RetailBanking	TDS	x_ManualTDSReverse.aspx	RetailBanking/TDS/x_ManualTDSReverse.aspx	CRUD master	Complex	12.18	Medium	291	873	44	2	5	6	5	yes			pr_x_getrecordsformanualtdsreversal;pr_x_getunpassrecorddetails;pr_x_manaultdsreversalposting;pr_x_manualtdsreversalsaveanddelete;pr_x_sb_getmanualtdsreversal
RetailBanking	TDS	x_TDSLedger.aspx	RetailBanking/TDS/x_TDSLedger.aspx	CRUD master	Medium	6.28	Medium	201	438	34	1	1	4	2	yes			pr_x_getclienttdsledgerdetail;pr_x_r_gettdsceritificatenew
RetailBanking	Transaction	AccountDetailsView.aspx	RetailBanking/Transaction/AccountDetailsView.aspx	Transaction / Entry	Complex	82.25	Complex	1188	8750	238	3	27	43	20	yes			pr_b_getjointnames;pr_b_getlimitsanction;pr_b_iscardissue;pr_b_isclientkyccompliance;pr_b_ispannoexists;pr_c_ccintproductcalculationwithlimit;pr_c_getlastdateofdisburse;pr_x_checkddpoinstrumentno;pr_x_getaccountdetailsjs;pr_x_getaccountheadbalance;pr_x_getfdtrfaccountdetail;pr_x_getinwardunclearedamount;pr_x_getrsqdailydepositclientaccountnumber;pr_x_getsecurityinsurance;pr_x_getunclearedamount;pr_x_istokennoused;pr_x_passtransaction;pr_x_saveupdatestrudentdetails;pr_x_sb_gettransaction;pr_x_transaction
RetailBanking	Transaction	AccountSearchByClient.aspx	RetailBanking/Transaction/AccountSearchByClient.aspx	Transaction / Entry	Simple	3.31	Complex	105	202	14	1	0	0	1				pr_x_getaccountsbyclientid
RetailBanking	Transaction	b_AccountClosingTransactionNew.aspx	RetailBanking/Transaction/b_AccountClosingTransactionNew.aspx	Transaction / Entry	Complex	59.21	Complex	1303	4975	131	2	27	14	32	yes			pr_b_isdeceasedaccsettled;pr_d_checktdsentry;pr_g_getaccountheadv2;pr_x_calculationofservicetaxcommon;pr_x_cashagainsttdsamount;pr_x_cashagainsttdsamountpass;pr_x_dailydepositinterestcalculation;pr_x_deletepigmyclientaccclose;pr_x_getdayscomp_acccltran;pr_x_getispigmyclientlienacno;pr_x_getlastinterestchron;pr_x_getpigmyaccclosingagentname;pr_x_getpigmyaccclosingtran;pr_x_getpigmyclientdetails;pr_x_getrsqdailydepositagentnumber;pr_x_getrsqdailydepositclientaccountnumber_new;pr_x_getrsqpigmyclientaccno;pr_x_getrsqpigmydepositclientaccno;pr_x_gettransferaccountsforpigmy;pr_x_getunpassrecorddetails;pr_x_insertledgerinteresttdspigmy;pr_x_isaccclosebeforeyear;pr_x_isallowforservicetax;pr_x_ispigmytokennoused;pr_x_passpigmyclientaccclose;pr_x_pigmyclientpenalty;pr_x_pigmyclosingloadtrandetails;pr_x_pigmyinterestcalculation;pr_x_pigmyinterestprematurecal;pr_x_savepigmyclientaccclose;pr_x_sb_getpigmytransactionforclosing;pr_x_splitreceiptamt
RetailBanking	Transaction	b_AccountPartialClosingTransaction.aspx	RetailBanking/Transaction/b_AccountPartialClosingTransaction.aspx	Transaction / Entry	Complex	77.33	Complex	1196	6739	140	2	27	14	42	yes			pr_d_checktdsentry;pr_ft_checkduplicate;pr_ft_checkduplicateiso20022;pr_ft_getifsccode;pr_ft_savemsg;pr_ft_savemsgiso20022;pr_g_getaccountheadv2;pr_g_nefttimeflag;pr_x_calculationofservicetaxcommon;pr_x_dailydepositinterestcalculation;pr_x_dailyrenewalwithdrawal;pr_x_deletepigmyclientaccpartial;pr_x_deletesbcasavingproduct;pr_x_get_rtgsneftpayaccount;pr_x_getaccountpartialdetail;pr_x_getchargeconfigdetail;pr_x_getdayscomp_acccltran;pr_x_getfundtrandetails;pr_x_getfundtrandetailsiso20022;pr_x_getispigmyclientlienacno;pr_x_getlastinterestchron;pr_x_getpigmyaccclosingparital;pr_x_getpigmyaccclosingtran;pr_x_getpigmyclientdetails;pr_x_getrsqdailydepositagentnumber;pr_x_getrsqdailydepositclientaccountnumber_new;pr_x_getrsqpigmyclientaccno;pr_x_getrsqpigmydepositclientaccno;pr_x_gettransferaccountsforpigmy;pr_x_getunpassrecorddetails;pr_x_insertledgerinteresttdspigmy;pr_x_isallowforservicetax;pr_x_ispartialtranwithinmonth;pr_x_ispigmytokennoused;pr_x_passpigmyclientaccpartial;pr_x_pigmyclientpenalty;pr_x_pigmyinterestcalculation;pr_x_pigmyinterestprematurecal;pr_x_savepigmyclientaccpartial;pr_x_sb_getpigmytransactionforpartial;pr_x_splitreceiptamt;pr_x_validateminibalatpartialwithdrawal
RetailBanking	Transaction	b_dailyClientAccountRenewal.aspx	RetailBanking/Transaction/b_dailyClientAccountRenewal.aspx	Transaction / Entry	Complex	58.62	Complex	1311	4941	137	2	33	14	31	yes			pr_b_isdeceasedaccsettled;pr_d_checktdsentry;pr_g_getaccountheadv2;pr_x_calculationofservicetaxcommon;pr_x_cashagainsttdsamount;pr_x_cashagainsttdsamountpass;pr_x_dailydepositinterestcalculation;pr_x_deletepigmyclientaccclose;pr_x_getdayscomp_acccltran;pr_x_getispigmyclientlienacno;pr_x_getlastinterestchron;pr_x_getpigmyaccclosingagentname;pr_x_getpigmyaccclosingtran;pr_x_getpigmyclientdetails;pr_x_getrsqdailydepositagentnumber;pr_x_getrsqdailydepositclientaccountnumber_new;pr_x_getrsqpigmyclientaccnorenewal;pr_x_getrsqpigmydepositclientaccno;pr_x_gettransferaccountsforpigmy;pr_x_getunpassrecorddetails;pr_x_insertledgerinteresttdspigmy;pr_x_isaccclosebeforeyear;pr_x_isallowforservicetax;pr_x_ispigmytokennoused;pr_x_passpigmyclientaccrenewal;pr_x_pigmyclientpenalty;pr_x_pigmyinterestcalculation;pr_x_pigmyrenewalinterestcal;pr_x_savepigmyclientrenewal;pr_x_sb_getpigmytransactionforrenewal;pr_x_splitreceiptamt
RetailBanking	Transaction	b_DailyDepositInterestCalculationNew.aspx	RetailBanking/Transaction/b_DailyDepositInterestCalculationNew.aspx	Transaction / Entry	Medium	9.63	Complex	306	887	28	1	6	4	3	yes			pr_x_getpigmyproduct;pr_x_pigmyinterestcalculation;pr_x_pigmyinterestposting
RetailBanking	Transaction	b_InoperativeIR.aspx	RetailBanking/Transaction/b_InoperativeIR.aspx	Transaction / Entry	Medium	6.47	Complex	142	407	24	2	1	6	2	yes			pr_b_inoperativeir;pr_sb_b_inoperativeir
RetailBanking	Transaction	CCODAddLimitPopup.aspx	RetailBanking/Transaction/CCODAddLimitPopup.aspx	Popup / Dialog	Simple	1.34	Complex	95	45	6	1	0	0	0				
RetailBanking	Transaction	ChargesRecView.aspx	RetailBanking/Transaction/ChargesRecView.aspx	Transaction / Entry	Medium	4.49	Complex	114	224	20	2	2	0	1	yes			pr_x_chargesrecview
RetailBanking	Transaction	CheaueBookDetailsPopup.aspx	RetailBanking/Transaction/CheaueBookDetailsPopup.aspx	Popup / Dialog	Simple	3.36	Complex	93	138	6	2	0	1	1				pr_x_getunusedlostchequedetails
RetailBanking	Transaction	d_MatDepClsTrf.aspx	RetailBanking/Transaction/d_MatDepClsTrf.aspx	Transaction / Entry	Simple	2.01	Complex	17	125	2	0	0	0	1	yes	yes		pr_d_matdepclstrf
RetailBanking	Transaction	DailyDepositBalanceTransferNew.aspx	RetailBanking/Transaction/DailyDepositBalanceTransferNew.aspx	Transaction / Entry	Complex	21.77	Complex	392	1658	73	3	8	9	9	yes			pr_b_getdailydeposittrfdetails;pr_b_getpigmydeposittrfdetails;pr_x_deletepigmyclienttrfloanac;pr_x_getrsqdailydepositagentnumber;pr_x_passclienttrfloanactran;pr_x_passpigmytrfloanactran;pr_x_savepigmytrfloanacxml;pr_x_sb_getclienttrfloanactran;pr_x_sb_getpigmyclienttrfloanactran
RetailBanking	Transaction	DebitMandateImagePreview.aspx	RetailBanking/Transaction/DebitMandateImagePreview.aspx	Transaction / Entry	Simple	1.19	Complex	33	143	6	0	0	0	0				
RetailBanking	Transaction	DepAccountHistory.aspx	RetailBanking/Transaction/DepAccountHistory.aspx	Transaction / Entry	Medium	8.41	Complex	311	301	55	3	1	2	3				pr_g_getaccountheadv2;pr_x_getaccountsv2;pr_x_getdepacchistory
RetailBanking	Transaction	DepositLienIntSlab.aspx	RetailBanking/Transaction/DepositLienIntSlab.aspx	Transaction / Entry	Simple	2.02	Complex	67	45	8	1	0	0	1				pr_x_loanondepositintslab
RetailBanking	Transaction	ecs_MandateReport.aspx	RetailBanking/Transaction/ecs_MandateReport.aspx	Report	Report	6.25	Report	243	422	31	2	4	5	1	yes			pr_r_getmandatereportdata
RetailBanking	Transaction	ECSCrDrBatchDet.aspx	RetailBanking/Transaction/ECSCrDrBatchDet.aspx	Transaction / Entry	Medium	7.19	Complex	139	341	33	3	2	0	2				pr_x_getecscrauthdet;pr_x_r_getpassingdetails
RetailBanking	Transaction	ExceptionalLogViewer.aspx	RetailBanking/Transaction/ExceptionalLogViewer.aspx	Transaction / Entry	Simple	2.34	Complex	90	81	10	1	0	0	1				pr_x_getautoschexceplogger
RetailBanking	Transaction	ibt_headmap.aspx	RetailBanking/Transaction/ibt_headmap.aspx	Transaction / Entry	Medium	5.07	Complex	119	334	21	1	2	4	2	yes			pr_b_saveibtheadmapping;pr_b_sbibtheadmapping
RetailBanking	Transaction	IntPayWithdrawalPopup.aspx	RetailBanking/Transaction/IntPayWithdrawalPopup.aspx	Popup / Dialog	Simple	2.95	Complex	161	94	23	1	0	1	1				pr_x_getsbintoneverywithdrawal
RetailBanking	Transaction	LienDetails.aspx	RetailBanking/Transaction/LienDetails.aspx	Transaction / Entry	Medium	11.65	Complex	298	704	29	5	0	4	3	yes			pr_b_lockunlockaccount;pr_c_getforsecurityviewer;pr_c_getliendetails
RetailBanking	Transaction	LockerDetails.aspx	RetailBanking/Transaction/LockerDetails.aspx	Transaction / Entry	Simple	2.17	Complex	76	163	7	1	0	0	0				
RetailBanking	Transaction	RelatedAccountSearchByClient.aspx	RetailBanking/Transaction/RelatedAccountSearchByClient.aspx	Transaction / Entry	Simple	3.88	Complex	214	186	31	1	3	2	1				pr_g_getaccountsbyglobalclientid
RetailBanking	Transaction	SBCASecurityViewer.aspx	RetailBanking/Transaction/SBCASecurityViewer.aspx	Transaction / Entry	Simple	1.95	Complex	70	46	6	1	0	0	1				pr_x_getsbcasecurityinfo
RetailBanking	Transaction	sh_signature.aspx	RetailBanking/Transaction/sh_signature.aspx	Transaction / Entry	Simple	2.58	Complex	30	141	6	1	0	0	1				pr_x_getservicebranch
RetailBanking	Transaction	ShowFDInterestDetails.aspx	RetailBanking/Transaction/ShowFDInterestDetails.aspx	Transaction / Entry	Complex	13.36	Complex	349	1290	44	0	0	3	5				pr_d_tdsdeductedafterint;pr_x_calcintforfdpremature;pr_x_getfdliendetails;pr_x_getfdsavinginterest;pr_x_getfdtrfaccountdetail
RetailBanking	Transaction	ShowPigmyInterestDetails.aspx	RetailBanking/Transaction/ShowPigmyInterestDetails.aspx	Transaction / Entry	Medium	6.92	Complex	482	390	78	0	0	7	2				pr_x_getfdtrfaccountdetail;pr_x_getpigmyleindetails
RetailBanking	Transaction	ShowRDInterestDetails.aspx	RetailBanking/Transaction/ShowRDInterestDetails.aspx	Transaction / Entry	Medium	6.65	Complex	538	380	73	0	0	7	2				pr_x_getfdtrfaccountdetail;pr_x_getrdleindetails
RetailBanking	Transaction	SignaturePopup.aspx	RetailBanking/Transaction/SignaturePopup.aspx	Popup / Dialog	Medium	10.47	Complex	259	1385	16	0	7	1	1	yes			pr_b_signatureclientwisesave
RetailBanking	Transaction	x_AchSponsorTransactionPosting.aspx	RetailBanking/Transaction/x_AchSponsorTransactionPosting.aspx	Transaction / Entry	Complex	22.08	Complex	242	1494	58	4	0	5	11	yes			pr_ecs_getbranchxml;pr_ecs_getbranchxml_v1;pr_ecs_getmandatebranchxml;pr_ecs_processatbranch_v1;pr_ecs_processatccpcv1;pr_ecs_processatho;pr_ecs_processathov1;pr_ecs_processcreditfile;pr_ecs_updateachresponsefile;pr_x_getachsponsorclearingdetails;pr_x_getecscrauthdet
RetailBanking	Transaction	x_BatchTransactionTemplate.aspx	RetailBanking/Transaction/x_BatchTransactionTemplate.aspx	Transaction / Entry	Complex	32.36	Complex	377	3468	71	2	23	9	8	yes			pr_b_checkminimumbalance;pr_x_batchtransactiontemplatesave;pr_x_getaccountheadbalance;pr_x_getbatchtransactiontemplatedetails;pr_x_getloanaccountstatus;pr_x_getrsqtransactionaccountnumber;pr_x_isvalidateincomehead;pr_x_sb_getbatchtransactiontemplate
RetailBanking	Transaction	x_CashBatchTransaction.aspx	RetailBanking/Transaction/x_CashBatchTransaction.aspx	Transaction / Entry	Complex	99.65	Complex	633	9721	136	3	19	34	45	yes			pr_a_iscashier;pr_b_getenddateofyear;pr_x_batchtransactionsubmitted;pr_x_batchtransactionupdate;pr_x_calculationofservicetaxcommon;pr_x_cashagainsttdsamount;pr_x_cashbatchtransactiondelete;pr_x_cashbatchtransactionpass;pr_x_cashbatchtransactionsave;pr_x_cashierscrollbatchtransaction;pr_x_checkincashierscroll;pr_x_countbatchtranbybatchid;pr_x_deletetransaction;pr_x_getaccountdetails;pr_x_getaccountheadbalance;pr_x_getaccountinformationdata;pr_x_getbatchchequeused;pr_x_getbatchtransactiondetails;pr_x_getchequeused;pr_x_getexpectedbalance;pr_x_getfdafwithpretran;pr_x_getibttranchequeused;pr_x_getimage;pr_x_getisagentclientlienacno;pr_x_getisfdlien;pr_x_getisfdlienforagentac;pr_x_getloanandadvanceaccountdailyposition;pr_x_getmanytomanytransactiondetails;pr_x_getmaxactivityuptodate;pr_x_getorgeletypeid;pr_x_getsbintpayable;pr_x_gettotalcashbatchamount;pr_x_gettransactionallowornot;pr_x_gettransactioncreditamount;pr_x_gettransactiondebitamount;pr_x_isvalidateincomehead;pr_x_passtransaction;pr_x_sb_getbatchtransaction;pr_x_sb_getcashbatchtransaction;pr_x_sb_getdailydeposittransaction;pr_x_sb_getmanytomanytransaction;pr_x_sb_gettransaction;pr_x_sb_gettransfer;pr_x_scrollsave;pr_x_transaction
RetailBanking	Transaction	x_DailyDepositTransactionFromToDateAllnew.aspx	RetailBanking/Transaction/x_DailyDepositTransactionFromToDateAllnew.aspx	Transaction / Entry	Complex	50.21	Complex	656	3751	110	5	20	14	28	yes			pr_b_lockunlockaccount;pr_b_updateledgeragentclientbalance;pr_util_getnextid;pr_x_agentothertranbuffer;pr_x_dailydeposittran;pr_x_getagentclientsinformationdatalist;pr_x_getagentclienttranbuff;pr_x_getagentdeposit;pr_x_getclientstotamtbyledgergrpid;pr_x_getloadagentclientsdatalist;pr_x_getotherfromdate;pr_x_getpigmyagentlist;pr_x_getpigmyothtrantotamt;pr_x_getrsqdailydepositagentnumber;pr_x_gettransnumberledgerlist;pr_x_ledgeragentclientsave;pr_x_passpigmydeposittran;pr_x_passpigmyothertran;pr_x_pigmyothertrans;pr_x_pigmyothertransaction;pr_x_pigmytranbatch;pr_x_pigmytransaction;pr_x_pigmytransactiondebit;pr_x_sb_getdailydeposittranssearch;pr_x_sb_getpigmyothtransearch;pr_x_siprocess;pr_x_siprocesspass;pr_x_updateagentclttranbuff
RetailBanking	Transaction	x_DeafClaim.aspx	RetailBanking/Transaction/x_DeafClaim.aspx	Transaction / Entry	Medium	6.69	Complex	168	434	30	1	1	7	3				pr_x_getdeafaccountforclaim;pr_x_savedeafclaim;pr_x_sb_deafclaim
RetailBanking	Transaction	x_DemandGeneration.aspx	RetailBanking/Transaction/x_DemandGeneration.aspx	Transaction / Entry	Simple	2.41	Complex	60	230	7	0	1	3	1	yes			pr_x_demandgeneration
RetailBanking	Transaction	x_DividendTransaction.aspx	RetailBanking/Transaction/x_DividendTransaction.aspx	Transaction / Entry	Complex	26.43	Complex	453	2188	61	2	9	11	13	yes			pr_sh_getborrowerdetails;pr_sh_getguarantorofloanaccount;pr_sh_getshareregisterimemberwise;pr_x_dividandtranshareupdate;pr_x_dividendtransactioncrpass;pr_x_dividendtransactiondrpass;pr_x_getaccountheadbalance;pr_x_getaccounts;pr_x_getdividendtransaction;pr_x_getfinancialyearfordividend;pr_x_getservicebranch;pr_x_savedividendtransaction;pr_x_sb_dividendtransaction
RetailBanking	Transaction	x_FdPayableCashPayment.aspx	RetailBanking/Transaction/x_FdPayableCashPayment.aspx	Transaction / Entry	Complex	15.43	Complex	290	1480	44	1	4	6	5	yes			pr_x_cashagainsttdsamount;pr_x_get_fdpayablecashpayment;pr_x_passfdpayablecashpayment;pr_x_savefdpayablecashpayment;pr_x_sb_fdpayablecashpayment
RetailBanking	Transaction	x_FDRAutoTransferTransaction.aspx	RetailBanking/Transaction/x_FDRAutoTransferTransaction.aspx	Transaction / Entry	Complex	136.15	Complex	1305	12856	231	5	56	22	62	yes			pr_b_getdaydifference;pr_b_getenddateofyear;pr_b_getfdprematcharges;pr_b_getjointnames;pr_b_isdeceasedaccsettled;pr_b_rdfdreadyrecknor;pr_b_rdfdreadyrecknor_v3;pr_b_updatedepositintprovschedule;pr_c_getfdlienloanaccountnumber;pr_d_checktdsentry;pr_d_tdscalcacc;pr_d_tdscalcaccshow;pr_d_tdscalcaccv1;pr_d_tdsdeductedafterint;pr_ft_checkduplicate;pr_ft_checkduplicateiso20022;pr_ft_getifsccode;pr_ft_savemsg;pr_ft_savemsgiso20022;pr_g_getaccountheadv2;pr_g_getyearsmonthsdays;pr_g_nefttimeflag;pr_x_amounttransferatdest;pr_x_amounttransferatho;pr_x_amounttransferatsource;pr_x_calcintforfdpremature;pr_x_calculationofservicetaxcommon;pr_x_cashagainsttdsamount;pr_x_cashagainsttdsamountpass;pr_x_deletetransaction;pr_x_fdautotransfer;pr_x_fdibtamounttransfer;pr_x_fdmatureprematuretran;pr_x_fdrvalidate;pr_x_fdtransactionpassing_v1;pr_x_fdtransfertransdelete;pr_x_get_rtgsneftpayaccount;pr_x_getaccountsv2;pr_x_getamounttransferdata;pr_x_getcalcfdintshow;pr_x_getchargeconfigdetail;pr_x_getdatedifference;pr_x_getdaysdifference;pr_x_getfdautotransferdetails;pr_x_getfdautotransferinterest;pr_x_getfdsavinginterest;pr_x_getfdtransfertransactionvoucher;pr_x_getfdtransfertransactionvoucherpass;pr_x_getfdtrfaccountdetail;pr_x_getfundtrandetails;pr_x_getfundtrandetailsiso20022;pr_x_getinterestdependonperiod;pr_x_getledgertdsamount;pr_x_getrsqfdrautotransferaccountnumber;pr_x_getrsqtransactionaccountnumber;pr_x_insertledgerinteresttds;pr_x_isfdbalancenotnullify;pr_x_passtransaction;pr_x_savefdautotransfer;pr_x_savefdrdneftrecords;pr_x_sb_getfdrautotransfertransaction;pr_x_transaction
RetailBanking	Transaction	x_FDRenewalTransaction.aspx	RetailBanking/Transaction/x_FDRenewalTransaction.aspx	Transaction / Entry	Complex	126.66	Complex	1185	11919	205	3	47	21	61	yes			pr_b_getdataforcontrolsaccountjs;pr_b_getdaydifference;pr_b_getenddateofyear;pr_b_getfdcmbperioddet;pr_b_isdeceasedaccsettled;pr_b_rdfdreadyrecknor;pr_b_rdfdreadyrecknor_v2;pr_b_rdfdreadyrecknor_v3;pr_d_checktdsentry;pr_d_getnewcertificateno;pr_d_tdscalcacc;pr_d_tdscalcaccshow;pr_d_tdscalcaccv1;pr_d_tdsdeductedafterint;pr_ft_checkduplicate;pr_ft_checkduplicateiso20022;pr_ft_getifsccodedetails;pr_ft_savemsg;pr_ft_savemsgiso20022;pr_g_getaccountheadv2;pr_g_getyearsmonthsdays;pr_x_amounttransferatdest_renewal;pr_x_amounttransferatho;pr_x_amounttransferatsource;pr_x_amounttransferatsource_renewal;pr_x_deletetransaction;pr_x_fdautotransfer;pr_x_fdloaninterestraterenewal;pr_x_fdrvalidate;pr_x_fdschedulegenerateonrenewal;pr_x_fdtransactionpassing_v1;pr_x_get_rtgsneftpayaccount;pr_x_getaccountsv2;pr_x_getamounttransferdata;pr_x_getamounttransferdata_renewal;pr_x_getcalcfdintshow;pr_x_getdatedifference;pr_x_getdaysdifference;pr_x_getfdautotransferdetails;pr_x_getfdautotransferinterest;pr_x_getfdrenewalinterstrateslab;pr_x_getfdtransfertransactionvoucher;pr_x_getfdtransfertransactionvoucherpass;pr_x_getfdtrfaccountdetail;pr_x_getfundtrandetails;pr_x_getfundtrandetailsiso20022;pr_x_getinterestdependonperiod;pr_x_getledgertdsamount;pr_x_getrenewalslab;pr_x_getreninttrfaccount;pr_x_getrsqfdrautotransferaccountnumber;pr_x_getrsqtransactionaccountnumber;pr_x_insertledgerinteresttds;pr_x_loadfddetails;pr_x_passtransaction;pr_x_postfdmatrenewaltran;pr_x_savefdautotransfer;pr_x_savefdautotransferrenewal;pr_x_sb_getfdrautotransfertransaction;pr_x_sb_getfdrenewaltran;pr_x_transaction
RetailBanking	Transaction	x_GovSecInvestmentCategoryTransfer.aspx	RetailBanking/Transaction/x_GovSecInvestmentCategoryTransfer.aspx	Transaction / Entry	Complex	16.17	Complex	373	847	63	4	9	7	8	yes			pr_x_deleteinvgovtseccategorytransfer;pr_x_getgovtseccategorytransferdetails;pr_x_getinvcategorypurchaselot;pr_x_passgovtseccategorytransfer;pr_x_saveinvgovtseccategorytransfer;pr_x_sb_getfdrautotransfertransaction;pr_x_sb_getinvgovtseccategorytransfer;pr_x_sb_getinvtran
RetailBanking	Transaction	x_GovSecInvestmentEarmark.aspx	RetailBanking/Transaction/x_GovSecInvestmentEarmark.aspx	Transaction / Entry	Complex	14.89	Complex	322	728	51	4	5	7	8	yes			pr_x_deleteinvgovtsecearmark;pr_x_getgovtsecearmarkdetails;pr_x_getinvearmarklot;pr_x_passgovtsecearmark;pr_x_saveinvestmentgovtsecearmark;pr_x_sb_getfdrautotransfertransaction;pr_x_sb_getinvgovtsecearmark;pr_x_sb_getinvtran
RetailBanking	Transaction	x_GovSecInvestmentReleaseEarmark.aspx	RetailBanking/Transaction/x_GovSecInvestmentReleaseEarmark.aspx	Transaction / Entry	Medium	4.5	Complex	156	237	23	1	4	2	2	yes			pr_x_getinvearmarklotdetails;pr_x_saveinvestmentgovtsecreleaseearmark
RetailBanking	Transaction	x_GovSecInvestmentTransfer.aspx	RetailBanking/Transaction/x_GovSecInvestmentTransfer.aspx	Transaction / Entry	Complex	15.63	Complex	347	797	58	4	7	7	8	yes			pr_x_deleteinvgovtsectransfer;pr_x_getgovtsectransferdetails;pr_x_getinvestmentpurchaselot;pr_x_passgovtsectransfer;pr_x_saveinvestmentgovtsectransfer;pr_x_sb_getfdrautotransfertransaction;pr_x_sb_getinvgovtsectransfer;pr_x_sb_getinvtran
RetailBanking	Transaction	x_GovtSecInvestmentImport.aspx	RetailBanking/Transaction/x_GovtSecInvestmentImport.aspx	Transaction / Entry	Medium	11.91	Complex	253	677	50	3	2	3	5	yes			pr_sb_x_getgovtsecinvtimpconfig;pr_x_govtsecinvestmentimportndsom;pr_x_ischeckinvestmentaccnoexist;pr_x_isgovtsecinvestmentfilenameexist;pr_x_isinvestmentfilenameexist
RetailBanking	Transaction	x_GovtSecInvestmentImportConfig.aspx	RetailBanking/Transaction/x_GovtSecInvestmentImportConfig.aspx	Transaction / Entry	Complex	14.49	Complex	314	1106	108	2	9	9	2	yes			pr_sb_x_getgovtsecinvtimpconfig;pr_x_govtsecinvtimportconfig
RetailBanking	Transaction	x_GovtSecInvestmentImportTransaction.aspx	RetailBanking/Transaction/x_GovtSecInvestmentImportTransaction.aspx	Transaction / Entry	Complex	20.25	Complex	462	1028	100	5	2	10	9	yes			pr_b_getinvinfodetails;pr_x_deleteinvestmentsalegovtsectran;pr_x_getgovtsecurityinvestments;pr_x_getinvtranvoucherpass;pr_x_passinvestmenttran;pr_x_saveinvestmentsalegovtsectran;pr_x_saveinvestmenttran;pr_x_sb_getinvtran;pr_x_sb_getinvtran_import
RetailBanking	Transaction	x_GovtSecMarketValueImport.aspx	RetailBanking/Transaction/x_GovtSecMarketValueImport.aspx	Transaction / Entry	Medium	6.42	Complex	120	435	18	2	1	3	2	yes			pr_x_ischeckinvestmentaccnoexist;pr_x_ismarketvaluefilenameexist
RetailBanking	Transaction	x_IncomeSTtrasaction.aspx	RetailBanking/Transaction/x_IncomeSTtrasaction.aspx	Transaction / Entry	Complex	20.46	Complex	399	1395	79	4	11	11	8	yes			pr_x_calculationofservicetaxcommon;pr_x_getaccountdetails;pr_x_incomesttransactiondelete;pr_x_incomesttransactionpass;pr_x_incomesttransactionpasstrf;pr_x_incomesttransactionsave;pr_x_incomesttransactionsavetrf;pr_x_sb_getincomesttransaction
RetailBanking	Transaction	x_investmentAmortisationCalc.aspx	RetailBanking/Transaction/x_investmentAmortisationCalc.aspx	Transaction / Entry	Complex	13.16	Complex	321	546	53	4	3	6	7	yes			pr_x_getinvamortisationcalc;pr_x_getinvtranamortisationdetails;pr_x_passinvestmentamortisationtran;pr_x_saveinvestmentamortisationcalc;pr_x_sb_getfdrautotransfertransaction;pr_x_sb_getinvamortisationtran;pr_x_sb_getinvtran
